Date	Person	Block	Plot_Nr	Weed_species	%weeded	Comments
20200527	Fabian	2	123	Pm	5	
20200527	Fabian	2	123	Ga	0	
20200527	Fabian	2	123	bg	7	
20200527	Fabian	2	123	legume	0	
20200527	Fabian	2	123	herb	0	
20200527	Fabian	2	123	grass	0	
20200527	Fabian	2	124	Be	6	
20200527	Fabian	2	124	Cj	100	
20200527	Fabian	2	124	Dc	4	
20200527	Fabian	2	124	Pm	25	
20200527	Fabian	2	124	bg	4	
20200527	Fabian	2	124	legume	1	
20200527	Fabian	2	124	herb	5	
20200527	Fabian	2	124	grass	3	
20200527	Fabian	2	125	Be	30	
20200527	Fabian	2	125	Ao	7	
20200527	Fabian	2	125	Fr	3	
20200527	Fabian	2	125	Cj	20	
20200527	Fabian	2	125	Dc	3	
20200527	Fabian	2	125	Sp	50	
20200527	Fabian	2	125	Pg	20	
20200527	Fabian	2	125	Pm	11	
20200527	Fabian	2	125	bg	5	
20200527	Fabian	2	125	legume	2	
20200527	Fabian	2	125	herb	1	
20200527	Fabian	2	125	grass	2	
20200527	Fabian	2	126	Sp	140	
20200527	Fabian	2	126	bg	5	
20200527	Fabian	2	126	legume	6	
20200527	Fabian	2	126	herb	1	
20200527	Fabian	2	126	grass	0	
20200527	Fabian	2	127	Ao	0	
20200527	Fabian	2	127	Fr	6	
20200527	Fabian	2	127	Cj	80	
20200527	Fabian	2	127	Pg	35	
20200527	Fabian	2	127	bg	0	
20200527	Fabian	2	127	legume	5	
20200527	Fabian	2	127	herb	1	
20200527	Fabian	2	127	grass	2	
20200527	Fabian	2	128	Hp	0	
20200527	Fabian	2	128	Be	0	
20200527	Fabian	2	128	Ao	0	
20200527	Fabian	2	128	Dg	0	
20200527	Fabian	2	128	Fr	0	
20200527	Fabian	2	128	Hl	0	
20200527	Fabian	2	128	Lp	1	
20200527	Fabian	2	128	Pt	0	
20200527	Fabian	2	128	Am	0	
20200527	Fabian	2	128	Cj	85	
20200527	Fabian	2	128	Cb	8	
20200527	Fabian	2	128	To	0	
20200527	Fabian	2	128	Dc	0	
20200527	Fabian	2	128	Hs	0	
20200527	Fabian	2	128	As	0	
20200527	Fabian	2	128	Sp	40	
20200527	Fabian	2	128	Pg	0	
20200527	Fabian	2	128	Ra	0	
20200527	Fabian	2	128	Pm	0	
20200527	Fabian	2	128	Ga	2	
20200527	Fabian	2	128	bg	5	
20200527	Fabian	2	128	legume	0	
20200527	Fabian	2	128	herb	0	
20200527	Fabian	2	128	grass	0	
20200527	Fabian	2	129	Dg	105	
20200527	Fabian	2	129	bg	18	
20200527	Fabian	2	129	legume	2	
20200527	Fabian	2	129	herb	2	
20200527	Fabian	2	129	grass	0	
20200527	Fabian	2	130	Hl	115	
20200527	Fabian	2	130	bg	5	
20200527	Fabian	2	130	legume	1	
20200527	Fabian	2	130	herb	0	
20200527	Fabian	2	130	grass	1	
20200527	Fabian	2	131	Hp	0	
20200527	Fabian	2	131	Be	0	
20200527	Fabian	2	131	Ao	0	
20200527	Fabian	2	131	Dg	5	
20200527	Fabian	2	131	Fr	0	
20200527	Fabian	2	131	Hl	5	
20200527	Fabian	2	131	Lp	2	
20200527	Fabian	2	131	Pt	2	
20200527	Fabian	2	131	Am	0	
20200527	Fabian	2	131	Cj	0	
20200527	Fabian	2	131	Cb	40	
20200527	Fabian	2	131	To	7	
20200527	Fabian	2	131	Dc	0	
20200527	Fabian	2	131	Hs	0	
20200527	Fabian	2	131	As	1	
20200527	Fabian	2	131	Sp	0	
20200527	Fabian	2	131	Pg	0	
20200527	Fabian	2	131	Ra	0	
20200527	Fabian	2	131	Pm	7	
20200527	Fabian	2	131	Ga	25	
20200527	Fabian	2	131	bg	15	
20200527	Fabian	2	131	legume	0	
20200527	Fabian	2	131	herb	0	
20200527	Fabian	2	131	grass	0	
20200527	Fabian	2	132	Hp	0	
20200527	Fabian	2	132	Be	0	
20200527	Fabian	2	132	Ao	0	
20200527	Fabian	2	132	Dg	1	
20200527	Fabian	2	132	Fr	5	
20200527	Fabian	2	132	Hl	0	
20200527	Fabian	2	132	Lp	1	
20200527	Fabian	2	132	Pt	3	
20200527	Fabian	2	132	Am	0	
20200527	Fabian	2	132	Cj	4	
20200527	Fabian	2	132	Cb	80	
20200527	Fabian	2	132	To	0	
20200527	Fabian	2	132	Dc	0	
20200527	Fabian	2	132	Hs	0	
20200527	Fabian	2	132	As	0	
20200527	Fabian	2	132	Sp	6	
20200527	Fabian	2	132	Pg	0	
20200527	Fabian	2	132	Ra	0	
20200527	Fabian	2	132	Pm	0	
20200527	Fabian	2	132	Ga	30	
20200527	Fabian	2	132	bg	5	
20200527	Fabian	2	132	legume	0	
20200527	Fabian	2	132	herb	0	
20200527	Fabian	2	132	grass	0	
20200527	Fabian	2	133	Hp	0	
20200527	Fabian	2	133	Be	0	
20200527	Fabian	2	133	Ao	2	
20200527	Fabian	2	133	Dg	0	
20200527	Fabian	2	133	Fr	70	
20200527	Fabian	2	133	Hl	0	
20200527	Fabian	2	133	Lp	0	
20200527	Fabian	2	133	Pt	0	
20200527	Fabian	2	133	Am	0	
20200527	Fabian	2	133	Cj	0	
20200527	Fabian	2	133	Cb	0	
20200527	Fabian	2	133	To	0	
20200527	Fabian	2	133	Dc	0	
20200527	Fabian	2	133	Hs	0	
20200527	Fabian	2	133	As	0	
20200527	Fabian	2	133	Sp	0	
20200527	Fabian	2	133	Pg	0	
20200527	Fabian	2	133	Ra	0	
20200527	Fabian	2	133	Pm	50	
20200527	Fabian	2	133	Ga	1	
20200527	Fabian	2	133	bg	3	
20200527	Fabian	2	133	legume	0	
20200527	Fabian	2	133	herb	0	
20200527	Fabian	2	133	grass	0	
20200527	Fabian	2	134	Am	120	
20200527	Fabian	2	134	bg	1	
20200527	Fabian	2	134	legume	0.5	
20200527	Fabian	2	134	herb	0	
20200527	Fabian	2	134	grass	0.5	
20200528	Fabian	2	135	Hl	60	
20200528	Fabian	2	135	Lp	12	
20200528	Fabian	2	135	Pt	1	
20200528	Fabian	2	135	To	2	
20200528	Fabian	2	135	Hs	1	
20200528	Fabian	2	135	As	0	
20200528	Fabian	2	135	Ra	0	
20200528	Fabian	2	135	Ga	60	
20200528	Fabian	2	135	bg	0	
20200528	Fabian	2	135	legume	1	
20200528	Fabian	2	135	herb	0.5	
20200528	Fabian	2	135	grass	0	
20200528	Fabian	2	136	Dg	0.5	
20200528	Fabian	2	136	Hl	65	
20200528	Fabian	2	136	Lp	12	
20200528	Fabian	2	136	Pt	0.5	
20200528	Fabian	2	136	Cb	4	
20200528	Fabian	2	136	To	2	
20200528	Fabian	2	136	Hs	9	
20200528	Fabian	2	136	As	0	
20200528	Fabian	2	136	bg	4	
20200528	Fabian	2	136	legume	3	
20200528	Fabian	2	136	herb	2	
20200528	Fabian	2	136	grass	0	
20200528	Fabian	2	137	Dg	0.5	
20200528	Fabian	2	137	Am	90	
20200528	Fabian	2	137	As	4	
20200528	Fabian	2	137	Sp	65	
20200528	Fabian	2	137	bg	2	
20200528	Fabian	2	137	legume	0	
20200528	Fabian	2	137	herb	0.5	
20200528	Fabian	2	137	grass	1	
20200528	Fabian	2	138	Be	40	
20200528	Fabian	2	138	To	0	
20200528	Fabian	2	138	Pm	45	
20200528	Fabian	2	138	Ga	30	
20200528	Fabian	2	138	bg	3	
20200528	Fabian	2	138	legume	2	
20200528	Fabian	2	138	herb	1	
20200528	Fabian	2	138	grass	1	
20200528	Fabian	2	139	Hp	1	
20200528	Fabian	2	139	Be	6	
20200528	Fabian	2	139	Ao	0	
20200528	Fabian	2	139	Dg	11	
20200528	Fabian	2	139	Fr	0	
20200528	Fabian	2	139	Hl	6	
20200528	Fabian	2	139	Lp	0	
20200528	Fabian	2	139	Pt	9	
20200528	Fabian	2	139	Am	0	
20200528	Fabian	2	139	Cj	11	
20200528	Fabian	2	139	Cb	2	
20200528	Fabian	2	139	To	0	
20200528	Fabian	2	139	Dc	3	
20200528	Fabian	2	139	Hs	0	
20200528	Fabian	2	139	As	0	
20200528	Fabian	2	139	Sp	0	
20200528	Fabian	2	139	Pg	0	
20200528	Fabian	2	139	Ra	0	
20200528	Fabian	2	139	Pm	3	
20200528	Fabian	2	139	Ga	20	
20200528	Fabian	2	139	bg	20	
20200528	Fabian	2	139	legume	0	
20200528	Fabian	2	139	herb	0	
20200528	Fabian	2	139	grass	0	
20200528	Fabian	2	140	Dg	5	
20200528	Fabian	2	140	As	1	
20200528	Fabian	2	140	Ra	0	
20200528	Fabian	2	140	Ga	140	
20200528	Fabian	2	140	bg	4	
20200528	Fabian	2	140	legume	6	
20200528	Fabian	2	140	herb	2	
20200528	Fabian	2	140	grass	1	
20200528	Fabian	2	141	Hp	1	
20200528	Fabian	2	141	Be	6	
20200528	Fabian	2	141	Ao	1	
20200528	Fabian	2	141	Dg	0	
20200528	Fabian	2	141	Fr	2	
20200528	Fabian	2	141	Hl	0	
20200528	Fabian	2	141	Lp	0.5	
20200528	Fabian	2	141	Pt	0.5	
20200528	Fabian	2	141	Am	0	
20200528	Fabian	2	141	Cj	65	
20200528	Fabian	2	141	Cb	0	
20200528	Fabian	2	141	To	0	
20200528	Fabian	2	141	Dc	0.5	
20200528	Fabian	2	141	Hs	0	
20200528	Fabian	2	141	As	0	
20200528	Fabian	2	141	Sp	0	
20200528	Fabian	2	141	Pg	18	
20200528	Fabian	2	141	Ra	0	
20200528	Fabian	2	141	Pm	40	
20200528	Fabian	2	141	Ga	0.5	
20200528	Fabian	2	141	bg	1	
20200528	Fabian	2	141	legume	0	
20200528	Fabian	2	141	herb	0	
20200528	Fabian	2	141	grass	0	
20200528	Fabian	2	142	Dg	6	
20200528	Fabian	2	142	Hs	0	
20200528	Fabian	2	142	Ra	0	
20200528	Fabian	2	142	Ga	115	
20200528	Fabian	2	142	bg	9	
20200528	Fabian	2	142	legume	1	
20200528	Fabian	2	142	herb	4	
20200528	Fabian	2	142	grass	4	
20200528	Fabian	2	143	Hp	0	
20200528	Fabian	2	143	Be	0	
20200528	Fabian	2	143	Ao	0	
20200528	Fabian	2	143	Dg	0	
20200528	Fabian	2	143	Fr	0	
20200528	Fabian	2	143	Hl	0	
20200528	Fabian	2	143	Lp	6	
20200528	Fabian	2	143	Pt	3	
20200528	Fabian	2	143	Am	0	
20200528	Fabian	2	143	Cj	25	
20200528	Fabian	2	143	Cb	2	
20200528	Fabian	2	143	To	0	
20200528	Fabian	2	143	Dc	0	
20200528	Fabian	2	143	Hs	0	
20200528	Fabian	2	143	As	0	
20200528	Fabian	2	143	Sp	0	
20200528	Fabian	2	143	Pg	0	
20200528	Fabian	2	143	Ra	2	
20200528	Fabian	2	143	Pm	55	
20200528	Fabian	2	143	Ga	0	
20200528	Fabian	2	143	bg	2	
20200528	Fabian	2	143	legume	0	
20200528	Fabian	2	143	herb	0	
20200528	Fabian	2	143	grass	0	
20200528	Fabian	2	144	Hp	55	
20200528	Fabian	2	144	Lp	1	
20200528	Fabian	2	144	Cb	50	
20200528	Fabian	2	144	Pg	13	
20200528	Fabian	2	144	bg	6	
20200528	Fabian	2	144	legume	0	
20200528	Fabian	2	144	herb	2	
20200528	Fabian	2	144	grass	2	
20200528	Fabian	2	145	Hp	0	
20200528	Fabian	2	145	Be	0	
20200528	Fabian	2	145	Ao	0.5	
20200528	Fabian	2	145	Dg	0	
20200528	Fabian	2	145	Fr	0	
20200528	Fabian	2	145	Hl	0	
20200528	Fabian	2	145	Lp	0	
20200528	Fabian	2	145	Pt	3	
20200528	Fabian	2	145	Am	85	
20200528	Fabian	2	145	Cj	0	
20200528	Fabian	2	145	Cb	0	
20200528	Fabian	2	145	To	0	
20200528	Fabian	2	145	Dc	0	
20200528	Fabian	2	145	Hs	0	
20200528	Fabian	2	145	As	0	
20200528	Fabian	2	145	Sp	3	
20200528	Fabian	2	145	Pg	0	
20200528	Fabian	2	145	Ra	0.5	
20200528	Fabian	2	145	Pm	0.5	
20200528	Fabian	2	145	Ga	12	
20200528	Fabian	2	145	bg	5	
20200528	Fabian	2	145	legume	0	
20200528	Fabian	2	145	herb	0	
20200528	Fabian	2	145	grass	0	
20200528	Fabian	2	146	Ga	130	
20200528	Fabian	2	146	bg	3	
20200528	Fabian	2	146	legume	0	
20200528	Fabian	2	146	herb	0.5	
20200528	Fabian	2	146	grass	0.5	
20200528	Fabian	2	147	Hp	7	
20200528	Fabian	2	147	Be	0	
20200528	Fabian	2	147	Ao	0	
20200528	Fabian	2	147	Dg	4	
20200528	Fabian	2	147	Fr	0	
20200528	Fabian	2	147	Hl	0	
20200528	Fabian	2	147	Lp	0	
20200528	Fabian	2	147	Pt	0	
20200528	Fabian	2	147	Am	0	
20200528	Fabian	2	147	Cj	0	
20200528	Fabian	2	147	Cb	70	
20200528	Fabian	2	147	To	0	
20200528	Fabian	2	147	Dc	0	
20200528	Fabian	2	147	Hs	0	
20200528	Fabian	2	147	As	0	
20200528	Fabian	2	147	Sp	4	
20200528	Fabian	2	147	Pg	4	
20200528	Fabian	2	147	Ra	0	
20200528	Fabian	2	147	Pm	1	
20200528	Fabian	2	147	Ga	18	
20200528	Fabian	2	147	bg	2	
20200528	Fabian	2	147	legume	0	
20200528	Fabian	2	147	herb	0	
20200528	Fabian	2	147	grass	0	
20200528	Fabian	2	148	Be	110	
20200528	Fabian	2	148	bg	16	
20200528	Fabian	2	148	legume	0.5	
20200528	Fabian	2	148	herb	0.5	
20200528	Fabian	2	148	grass	0	
20200528	Fabian	2	149	Hp	5	
20200528	Fabian	2	149	Dc	0	
20200528	Fabian	2	149	Sp	115	
20200528	Fabian	2	149	Pg	30	
20200528	Fabian	2	149	bg	0	
20200528	Fabian	2	149	legume	0.5	
20200528	Fabian	2	149	herb	0.5	
20200528	Fabian	2	149	grass	0.5	
20200529	Fabian	2	150	Be	5	
20200529	Fabian	2	150	Ao	3	
20200529	Fabian	2	150	Am	110	
20200529	Fabian	2	150	Cj	30	
20200529	Fabian	2	150	Dc	0	
20200529	Fabian	2	150	Sp	8	
20200529	Fabian	2	150	Pg	25	
20200529	Fabian	2	150	Pm	10	
20200529	Fabian	2	150	bg	0	
20200529	Fabian	2	150	legume	2	
20200529	Fabian	2	150	herb	0.5	
20200529	Fabian	2	150	grass	0.5	
20200529	Fabian	2	151	Hp	0.5	
20200529	Fabian	2	151	Be	0	
20200529	Fabian	2	151	Ao	0	
20200529	Fabian	2	151	Dg	0	
20200529	Fabian	2	151	Fr	0	
20200529	Fabian	2	151	Hl	0	
20200529	Fabian	2	151	Lp	0	
20200529	Fabian	2	151	Pt	0	
20200529	Fabian	2	151	Am	120	
20200529	Fabian	2	151	Cj	0	
20200529	Fabian	2	151	Cb	0	
20200529	Fabian	2	151	To	2	
20200529	Fabian	2	151	Dc	0	
20200529	Fabian	2	151	Hs	0	
20200529	Fabian	2	151	As	0	
20200529	Fabian	2	151	Sp	0	
20200529	Fabian	2	151	Pg	0	
20200529	Fabian	2	151	Ra	0	
20200529	Fabian	2	151	Pm	0	
20200529	Fabian	2	151	Ga	0.5	
20200529	Fabian	2	151	bg	0	
20200529	Fabian	2	151	legume	0	
20200529	Fabian	2	151	herb	0	
20200529	Fabian	2	151	grass	0	
20200529	Fabian	2	152	Fr	5	
20200529	Fabian	2	152	Pt	0	
20200529	Fabian	2	152	Sp	135	
20200529	Fabian	2	152	Ra	0	
20200529	Fabian	2	152	bg	5	
20200529	Fabian	2	152	legume	0	
20200529	Fabian	2	152	herb	0.5	
20200529	Fabian	2	152	grass	0	
20200529	Fabian	2	153	Hp	8	
20200529	Fabian	2	153	Be	5	
20200529	Fabian	2	153	Ao	0	
20200529	Fabian	2	153	Dg	0	
20200529	Fabian	2	153	Fr	0	
20200529	Fabian	2	153	Hl	0	
20200529	Fabian	2	153	Lp	0	
20200529	Fabian	2	153	Pt	0	
20200529	Fabian	2	153	Am	85	
20200529	Fabian	2	153	Cj	2	
20200529	Fabian	2	153	Cb	0	
20200529	Fabian	2	153	To	0	
20200529	Fabian	2	153	Dc	0	
20200529	Fabian	2	153	Hs	0	
20200529	Fabian	2	153	As	0	
20200529	Fabian	2	153	Sp	17	
20200529	Fabian	2	153	Pg	6	
20200529	Fabian	2	153	Ra	0	
20200529	Fabian	2	153	Pm	8	
20200529	Fabian	2	153	bg	5	
20200529	Fabian	2	153	legume	0	
20200529	Fabian	2	153	herb	0	
20200529	Fabian	2	153	grass	0	
20200529	Fabian	2	154	Hp	0	
20200529	Fabian	2	154	Be	0	
20200529	Fabian	2	154	Ao	5	
20200529	Fabian	2	154	Dg	13	
20200529	Fabian	2	154	Fr	0	
20200529	Fabian	2	154	Hl	16	
20200529	Fabian	2	154	Lp	12	
20200529	Fabian	2	154	Pt	0.5	
20200529	Fabian	2	154	Am	0	
20200529	Fabian	2	154	Cj	3	
20200529	Fabian	2	154	Cb	0	
20200529	Fabian	2	154	To	0	
20200529	Fabian	2	154	Dc	3	
20200529	Fabian	2	154	Hs	0	
20200529	Fabian	2	154	As	0	
20200529	Fabian	2	154	Sp	0	
20200529	Fabian	2	154	Pg	0	
20200529	Fabian	2	154	Ra	0	
20200529	Fabian	2	154	Pm	5	
20200529	Fabian	2	154	Ga	13	
20200529	Fabian	2	154	bg	20	
20200529	Fabian	2	154	legume	0	
20200529	Fabian	2	154	herb	0	
20200529	Fabian	2	154	grass	0	
20200529	Fabian	2	155	Hp	10	
20200529	Fabian	2	155	Be	18	
20200529	Fabian	2	155	Ao	5	
20200529	Fabian	2	155	Fr	13	
20200529	Fabian	2	155	Am	80	
20200529	Fabian	2	155	Dc	0	
20200529	Fabian	2	155	Sp	30	
20200529	Fabian	2	155	Pm	25	
20200529	Fabian	2	155	bg	0.5	
20200529	Fabian	2	155	legume	3	
20200529	Fabian	2	155	herb	0.5	
20200529	Fabian	2	155	grass	1	
20200529	Fabian	2	156	Hs	4	
20200529	Fabian	2	156	bg	75	
20200529	Fabian	2	156	legume	1	
20200529	Fabian	2	156	herb	25	
20200529	Fabian	2	156	grass	0	
20200529	Fabian	2	157	Hp	20	
20200529	Fabian	2	157	Ao	0.5	
20200529	Fabian	2	157	Fr	2	
20200529	Fabian	2	157	Am	120	
20200529	Fabian	2	157	bg	2	
20200529	Fabian	2	157	legume	1	
20200529	Fabian	2	157	herb	0	
20200529	Fabian	2	157	grass	0	
20200529	Fabian	2	158	Hp	6	
20200529	Fabian	2	158	Be	2	
20200529	Fabian	2	158	Ao	3	
20200529	Fabian	2	158	Dg	2	
20200529	Fabian	2	158	Fr	2	
20200529	Fabian	2	158	Hl	5	
20200529	Fabian	2	158	Lp	6	
20200529	Fabian	2	158	Pt	9	
20200529	Fabian	2	158	Am	55	
20200529	Fabian	2	158	Cj	6	
20200529	Fabian	2	158	Cb	12	
20200529	Fabian	2	158	To	2	
20200529	Fabian	2	158	Dc	0	
20200529	Fabian	2	158	Hs	0	
20200529	Fabian	2	158	As	0	
20200529	Fabian	2	158	Sp	2	
20200529	Fabian	2	158	Pg	3	
20200529	Fabian	2	158	Ra	0	
20200529	Fabian	2	158	Pm	6	
20200529	Fabian	2	158	Ga	0	
20200529	Fabian	2	158	bg	10	
20200529	Fabian	2	158	legume	0.5	
20200529	Fabian	2	158	herb	0	
20200529	Fabian	2	158	grass	2	
20200529	Fabian	2	159	Dg	14	
20200529	Fabian	2	159	Lp	55	
20200529	Fabian	2	159	Pt	10	
20200529	Fabian	2	159	Hs	0	
20200529	Fabian	2	159	bg	25	
20200529	Fabian	2	159	legume	0.5	
20200529	Fabian	2	159	herb	0	
20200529	Fabian	2	159	grass	0.5	
20200525	Fabian	2	160	Hp	4	
20200525	Fabian	2	160	Be	0	
20200525	Fabian	2	160	Ao	0	
20200525	Fabian	2	160	Dg	0	
20200525	Fabian	2	160	Fr	3	
20200525	Fabian	2	160	Hl	0	
20200525	Fabian	2	160	Lp	2	
20200525	Fabian	2	160	Pt	6	
20200525	Fabian	2	160	Am	50	
20200525	Fabian	2	160	Cj	55	
20200525	Fabian	2	160	Cb	2	
20200525	Fabian	2	160	To	0	
20200525	Fabian	2	160	Dc	0	
20200525	Fabian	2	160	Hs	0	
20200525	Fabian	2	160	As	0	
20200525	Fabian	2	160	Sp	0	
20200525	Fabian	2	160	Pg	0	
20200525	Fabian	2	160	Ra	0	
20200525	Fabian	2	160	Pm	0	
20200525	Fabian	2	160	Ga	0	
20200525	Fabian	2	160	bg	0	
20200525	Fabian	2	160	legume	0	
20200525	Fabian	2	160	herb	0	
20200525	Fabian	2	160	grass	0	
20200525	Fabian	2	161	Hp	5	
20200525	Fabian	2	161	Be	0	
20200525	Fabian	2	161	Ao	0	
20200525	Fabian	2	161	Dg	0	
20200525	Fabian	2	161	Fr	0	
20200525	Fabian	2	161	Hl	20	
20200525	Fabian	2	161	Lp	7	
20200525	Fabian	2	161	Pt	6	
20200525	Fabian	2	161	Am	0	
20200525	Fabian	2	161	Cj	0	
20200525	Fabian	2	161	Cb	35	
20200525	Fabian	2	161	To	5	
20200525	Fabian	2	161	Dc	0	
20200525	Fabian	2	161	Hs	0	
20200525	Fabian	2	161	As	0	
20200525	Fabian	2	161	Sp	0	
20200525	Fabian	2	161	Pg	0	
20200525	Fabian	2	161	Ra	0	
20200525	Fabian	2	161	Pm	4	
20200525	Fabian	2	161	Ga	30	
20200525	Fabian	2	161	bg	2	
20200525	Fabian	2	161	legume	0	
20200525	Fabian	2	161	herb	0	
20200525	Fabian	2	161	grass	0	
20200525	Fabian	2	162	Hp	0	
20200525	Fabian	2	162	Be	0	
20200525	Fabian	2	162	Ao	2	
20200525	Fabian	2	162	Dg	0	
20200525	Fabian	2	162	Fr	2	
20200525	Fabian	2	162	Hl	0	
20200525	Fabian	2	162	Lp	0	
20200525	Fabian	2	162	Pt	1	
20200525	Fabian	2	162	Am	85	
20200525	Fabian	2	162	Cj	0	
20200525	Fabian	2	162	Cb	0	
20200525	Fabian	2	162	To	0	
20200525	Fabian	2	162	Dc	0	
20200525	Fabian	2	162	Hs	0	
20200525	Fabian	2	162	As	0	
20200525	Fabian	2	162	Sp	25	
20200525	Fabian	2	162	Pg	1	
20200525	Fabian	2	162	Ra	0	
20200525	Fabian	2	162	Pm	8	
20200525	Fabian	2	162	Ga	0	
20200525	Fabian	2	162	bg	0	
20200525	Fabian	2	162	legume	0	
20200525	Fabian	2	162	herb	0	
20200525	Fabian	2	162	grass	0	
20200525	Fabian	2	163	Hp	75	
20200525	Fabian	2	163	Be	0	
20200525	Fabian	2	163	Ao	0	
20200525	Fabian	2	163	Dg	0	
20200525	Fabian	2	163	Fr	0	
20200525	Fabian	2	163	Hl	3	
20200525	Fabian	2	163	Lp	0	
20200525	Fabian	2	163	Pt	0	
20200525	Fabian	2	163	Am	0	
20200525	Fabian	2	163	Cj	0	
20200525	Fabian	2	163	Cb	0	
20200525	Fabian	2	163	To	0	
20200525	Fabian	2	163	Dc	0	
20200525	Fabian	2	163	Hs	0	
20200525	Fabian	2	163	As	0	
20200525	Fabian	2	163	Sp	0	
20200525	Fabian	2	163	Pg	15	
20200525	Fabian	2	163	Ra	0	
20200525	Fabian	2	163	Pm	20	
20200525	Fabian	2	163	Ga	45	
20200525	Fabian	2	163	bg	3	
20200525	Fabian	2	163	legume	0	
20200525	Fabian	2	163	herb	0	
20200525	Fabian	2	163	grass	0	
20200525	Fabian	2	164	Pm	95	
20200525	Fabian	2	164	bg	5	
20200525	Fabian	2	164	legume	3	
20200525	Fabian	2	164	herb	0	
20200525	Fabian	2	164	grass	0	
20200525	Fabian	2	165	Hp	0	
20200525	Fabian	2	165	Be	6	
20200525	Fabian	2	165	Ao	0	
20200525	Fabian	2	165	Dg	20	
20200525	Fabian	2	165	Fr	0	
20200525	Fabian	2	165	Hl	75	
20200525	Fabian	2	165	Lp	0	
20200525	Fabian	2	165	Pt	10	
20200525	Fabian	2	165	Am	0	
20200525	Fabian	2	165	Cj	0	
20200525	Fabian	2	165	Cb	3	
20200525	Fabian	2	165	To	0	
20200525	Fabian	2	165	Dc	0	
20200525	Fabian	2	165	Hs	0	
20200525	Fabian	2	165	As	0	
20200525	Fabian	2	165	Sp	0	
20200525	Fabian	2	165	Pg	0	
20200525	Fabian	2	165	Ra	0	
20200525	Fabian	2	165	Pm	5	
20200525	Fabian	2	165	Ga	2	
20200525	Fabian	2	165	bg	10	
20200525	Fabian	2	165	legume	0	
20200525	Fabian	2	165	herb	0	
20200525	Fabian	2	165	grass	0	
20200525	Fabian	2	166	Hp	50	
20200525	Fabian	2	166	Be	3	
20200525	Fabian	2	166	Ao	1	
20200525	Fabian	2	166	Dg	0	
20200525	Fabian	2	166	Fr	0	
20200525	Fabian	2	166	Hl	0	
20200525	Fabian	2	166	Lp	2	
20200525	Fabian	2	166	Pt	0	
20200525	Fabian	2	166	Am	40	
20200525	Fabian	2	166	Cj	18	
20200525	Fabian	2	166	Cb	0	
20200525	Fabian	2	166	To	0	
20200525	Fabian	2	166	Dc	0	
20200525	Fabian	2	166	Hs	0	
20200525	Fabian	2	166	As	0	
20200525	Fabian	2	166	Sp	25	
20200525	Fabian	2	166	Pg	6	
20200525	Fabian	2	166	Ra	0	
20200525	Fabian	2	166	Pm	17	
20200525	Fabian	2	166	Ga	13	
20200525	Fabian	2	166	bg	1	
20200525	Fabian	2	166	legume	0	
20200525	Fabian	2	166	herb	5	
20200525	Fabian	2	166	grass	0	
20200525	Fabian	2	167	Ra	40	
20200525	Fabian	2	167	bg	50	
20200525	Fabian	2	167	legume	3	
20200525	Fabian	2	167	herb	35	
20200525	Fabian	2	167	grass	0	
20200525	Fabian	2	168	Hp	1	
20200525	Fabian	2	168	Be	0	
20200525	Fabian	2	168	Ao	25	
20200525	Fabian	2	168	Dg	40	
20200525	Fabian	2	168	Fr	0	
20200525	Fabian	2	168	Hl	20	
20200525	Fabian	2	168	Lp	2	
20200525	Fabian	2	168	Pt	5	
20200525	Fabian	2	168	Am	0	
20200525	Fabian	2	168	Cj	2	
20200525	Fabian	2	168	Cb	0	
20200525	Fabian	2	168	To	0	
20200525	Fabian	2	168	Dc	4	
20200525	Fabian	2	168	Hs	0	
20200525	Fabian	2	168	As	0	
20200525	Fabian	2	168	Sp	3	
20200525	Fabian	2	168	Pg	0	
20200525	Fabian	2	168	Ra	0	
20200525	Fabian	2	168	Pm	6	
20200525	Fabian	2	168	Ga	5	
20200525	Fabian	2	168	bg	15	
20200525	Fabian	2	168	legume	0	
20200525	Fabian	2	168	herb	0	
20200525	Fabian	2	168	grass	0	
20200601	Barry	4	323	Dg	20	
20200601	Barry	4	323	Hl	50	
20200601	Barry	4	323	Lp	15	
20200601	Barry	4	323	Pt	10	
20200601	Barry	4	323	Cb	17	
20200601	Barry	4	323	To	7	
20200601	Barry	4	323	Hs	1	
20200601	Barry	4	323	As	0	
20200601	Barry	4	323	bg	0	
20200601	Barry	4	323	legume	1	
20200601	Barry	4	323	herb	1	
20200601	Barry	4	323	grass	2	
20200601	Barry	4	324	Hp	9	
20200601	Barry	4	324	Be	7	
20200601	Barry	4	324	Ao	14	
20200601	Barry	4	324	Dg	0	
20200601	Barry	4	324	Fr	0	
20200601	Barry	4	324	Hl	2	
20200601	Barry	4	324	Lp	0	
20200601	Barry	4	324	Pt	5	
20200601	Barry	4	324	Am	0	
20200601	Barry	4	324	Cj	35	
20200601	Barry	4	324	Cb	2	
20200601	Barry	4	324	To	0	
20200601	Barry	4	324	Dc	0	
20200601	Barry	4	324	Hs	0	
20200601	Barry	4	324	As	0	
20200601	Barry	4	324	Sp	0	
20200601	Barry	4	324	Pg	8	
20200601	Barry	4	324	Ra	0	
20200601	Barry	4	324	Pm	30	
20200601	Barry	4	324	Ga	0	
20200601	Barry	4	324	bg	0	
20200601	Barry	4	324	legume	0	
20200601	Barry	4	324	herb	0	
20200601	Barry	4	324	grass	0	
