Date	Person	Block	Plot_Nr	VIP_(1)	Species	original_species_in_non_VIP	%weeded	Comments
20200803	Anne	2	125	1	Ao		1	
20200803	Anne	2	125	1	Fr		1	
20200803	Anne	2	125	1	Cj		45	
20200803	Anne	2	125	1	Dc		1	
20200803	Anne	2	125	1	Sp		40	
20200803	Anne	2	125	1	Pg		4	
20200803	Anne	2	125	1	Pm		4	
20200803	Anne	2	126	1	Sp		100	
20200805	Anne	2	127	1	Ao		0	
20200805	Anne	2	127	1	Fr		5	
20200805	Anne	2	127	1	Cj		80	
20200805	Anne	2	127	1	Pg		20	
20200805	Anne	2	128	0	Hp		0	
20200805	Anne	2	128	0	Be		0	
20200805	Anne	2	128	0	Ao	1	0	
20200805	Anne	2	128	0	Dg		0	
20200805	Anne	2	128	0	Fr		0	
20200805	Anne	2	128	0	Hl		0	
20200805	Anne	2	128	0	Lp		0	
20200805	Anne	2	128	0	Pt		0	
20200805	Anne	2	128	0	Am		0	
20200805	Anne	2	128	0	Cj	1	75	
20200805	Anne	2	128	0	Cb		0	
20200805	Anne	2	128	0	To		0	
20200805	Anne	2	128	0	Dc	1	0	
20200805	Anne	2	128	0	Hs		0	
20200805	Anne	2	128	0	As		0	
20200805	Anne	2	128	0	Sp	1	25	
20200805	Anne	2	128	0	Pg		0	
20200805	Anne	2	128	0	Ra		0	
20200805	Anne	2	128	0	Pm		0	
20200805	Anne	2	128	0	Ga		1	
20200805	Anne	2	129	1	Dg		80	
20200805	Anne	2	130	1	Hl		95	
20200805	Anne	2	131	0	Hp		0	
20200805	Anne	2	131	0	Be		0	
20200805	Anne	2	131	0	Ao		0	
20200805	Anne	2	131	0	Dg	1	15	
20200805	Anne	2	131	0	Fr		0	
20200805	Anne	2	131	0	Hl		8	
20200805	Anne	2	131	0	Lp	1	10	
20200805	Anne	2	131	0	Pt	1	0	
20200805	Anne	2	131	0	Am		0	
20200805	Anne	2	131	0	Cj		0	
20200805	Anne	2	131	0	Cb	1	30	
20200805	Anne	2	131	0	To	1	1	
20200805	Anne	2	131	0	Dc		0	
20200805	Anne	2	131	0	Hs		0	
20200805	Anne	2	131	0	As	1	0	
20200805	Anne	2	131	0	Sp		0	
20200805	Anne	2	131	0	Pg		0	
20200805	Anne	2	131	0	Ra	1	0	
20200805	Anne	2	131	0	Pm		5	
20200805	Anne	2	131	0	Ga	1	30	
20200805	Anne	2	132	0	Hp		0	
20200805	Anne	2	132	0	Be		0	
20200805	Anne	2	132	0	Ao		0	
20200805	Anne	2	132	0	Dg	1	8	
20200805	Anne	2	132	0	Fr		0	
20200805	Anne	2	132	0	Hl		1	
20200805	Anne	2	132	0	Lp	1	2	
20200805	Anne	2	132	0	Pt	1	0	
20200805	Anne	2	132	0	Am		0	
20200805	Anne	2	132	0	Cj		1	
20200805	Anne	2	132	0	Cb	1	45	
20200805	Anne	2	132	0	To		0	
20200805	Anne	2	132	0	Dc		0	
20200805	Anne	2	132	0	Hs	1	0	
20200805	Anne	2	132	0	As	1	0	
20200805	Anne	2	132	0	Sp		2	
20200805	Anne	2	132	0	Pg		0	
20200805	Anne	2	132	0	Ra	1	0	
20200805	Anne	2	132	0	Pm		1	
20200805	Anne	2	132	0	Ga	1	35	
20200805	Anne	2	133	0	Hp		0.5	
20200805	Anne	2	133	0	Be		0	
20200805	Anne	2	133	0	Ao	1	1	
20200805	Anne	2	133	0	Dg		0	
20200805	Anne	2	133	0	Fr	1	38	
20200805	Anne	2	133	0	Hl		0	
20200805	Anne	2	133	0	Lp		0	
20200805	Anne	2	133	0	Pt		0	
20200805	Anne	2	133	0	Am		0.5	
20200805	Anne	2	133	0	Cj		0	
20200805	Anne	2	133	0	Cb		0	
20200805	Anne	2	133	0	To		0	
20200805	Anne	2	133	0	Dc	1	0	
20200805	Anne	2	133	0	Hs		0	
20200805	Anne	2	133	0	As		0	
20200805	Anne	2	133	0	Sp		0	
20200805	Anne	2	133	0	Pg		0	
20200805	Anne	2	133	0	Ra		0	
20200805	Anne	2	133	0	Pm	1	50	
20200805	Anne	2	133	0	Ga		0.5	
20200805	Anne	2	134	1	Am		100	
20200805	Anne	2	135	1	Hl		30	
20200805	Anne	2	135	1	Lp		30	
20200805	Anne	2	135	1	Pt		3	
20200805	Anne	2	135	1	To		2	
20200805	Anne	2	135	1	Hs		1	
20200805	Anne	2	135	1	As		0	
20200805	Anne	2	135	1	Ra		0	
20200805	Anne	2	135	1	Ga		28	
20200803	Anne	2	136	1	Dg		18	
20200803	Anne	2	136	1	Hl		19	
20200803	Anne	2	136	1	Lp		5	
20200803	Anne	2	136	1	Pt		1	
20200803	Anne	2	136	1	Cb		12	
20200803	Anne	2	136	1	To		1	
20200803	Anne	2	136	1	Hs		3	
20200803	Anne	2	136	1	As		3	
20200803	Anne	2	137	1	Dg		2	
20200803	Anne	2	137	1	Am		45	
20200803	Anne	2	137	1	As		3	
20200803	Anne	2	137	1	Sp		50	
20200803	Anne	2	138	1	Be		45	
20200803	Anne	2	138	1	To		0	
20200803	Anne	2	138	1	Pm		32	
20200803	Anne	2	138	1	Ga		20	
20200803	Anne	2	139	0	Hp		0	
20200803	Anne	2	139	0	Be		10	
20200803	Anne	2	139	0	Ao		0	
20200803	Anne	2	139	0	Dg	1	12	
20200803	Anne	2	139	0	Fr		0	
20200803	Anne	2	139	0	Hl		0	
20200803	Anne	2	139	0	Lp		0	
20200803	Anne	2	139	0	Pt	1	1	
20200803	Anne	2	139	0	Am		2	
20200803	Anne	2	139	0	Cj		3	
20200803	Anne	2	139	0	Cb	1	2	
20200803	Anne	2	139	0	To	1	1	
20200803	Anne	2	139	0	Dc		18	
20200803	Anne	2	139	0	Hs		0	
20200803	Anne	2	139	0	As		0	
20200803	Anne	2	139	0	Sp		1	
20200803	Anne	2	139	0	Pg		0	
20200803	Anne	2	139	0	Ra		0	
20200803	Anne	2	139	0	Pm		8	
20200803	Anne	2	139	0	Ga		15	
20200803	Anne	2	140	1	Dg		25	
20200803	Anne	2	140	1	As		1	
20200803	Anne	2	140	1	Ra		0	
20200803	Anne	2	140	1	Ga		75	
20200805	Anne	2	141	0	Hp	1	8	
20200805	Anne	2	141	0	Be	1	12	
20200805	Anne	2	141	0	Ao	1	0	
20200805	Anne	2	141	0	Dg		0	
20200805	Anne	2	141	0	Fr	1	2	
20200805	Anne	2	141	0	Hl		1	
20200805	Anne	2	141	0	Lp		0	
20200805	Anne	2	141	0	Pt		0	
20200805	Anne	2	141	0	Am		0	
20200805	Anne	2	141	0	Cj	1	60	
20200805	Anne	2	141	0	Cb		0	
20200805	Anne	2	141	0	To		0	
20200805	Anne	2	141	0	Dc	1	1	
20200805	Anne	2	141	0	Hs		0	
20200805	Anne	2	141	0	As		0	
20200805	Anne	2	141	0	Sp		0	
20200805	Anne	2	141	0	Pg	1	5	
20200805	Anne	2	141	0	Ra		0	
20200805	Anne	2	141	0	Pm	1	15	
20200805	Anne	2	141	0	Ga		0	
20200805	Anne	2	142	1	Dg		5	
20200805	Anne	2	142	1	Hs		0	
20200805	Anne	2	142	1	Ra		1	
20200805	Anne	2	142	1	Ga		95	
20200805	Anne	2	143	0	Hp		8	
20200805	Anne	2	143	0	Be		0	
20200805	Anne	2	143	0	Ao		0	
20200805	Anne	2	143	0	Dg		0	
20200805	Anne	2	143	0	Fr		1	
20200805	Anne	2	143	0	Hl		0	
20200805	Anne	2	143	0	Lp	1	15	
20200805	Anne	2	143	0	Pt		0	
20200805	Anne	2	143	0	Am		1	
20200805	Anne	2	143	0	Cj		25	
20200805	Anne	2	143	0	Cb		5	
20200805	Anne	2	143	0	To	1	0	
20200805	Anne	2	143	0	Dc	1	5	
20200805	Anne	2	143	0	Hs		0	
20200805	Anne	2	143	0	As		0	
20200805	Anne	2	143	0	Sp		0	
20200805	Anne	2	143	0	Pg		0	
20200805	Anne	2	143	0	Ra		1	
20200805	Anne	2	143	0	Pm	1	28	
20200805	Anne	2	143	0	Ga		0	
20200805	Anne	2	144	1	Hp		60	
20200805	Anne	2	144	1	Lp		2	
20200805	Anne	2	144	1	Cb		15	
20200805	Anne	2	144	1	Pg		15	
20200805	Anne	2	145	0	Hp		10	
20200805	Anne	2	145	0	Be		3	
20200805	Anne	2	145	0	Ao		0	
20200805	Anne	2	145	0	Dg		2	
20200805	Anne	2	145	0	Fr		0	
20200805	Anne	2	145	0	Hl		2	
20200805	Anne	2	145	0	Lp	1	1	
20200805	Anne	2	145	0	Pt		0	
20200805	Anne	2	145	0	Am	1	60	
20200805	Anne	2	145	0	Cj		1	
20200805	Anne	2	145	0	Cb		0	
20200805	Anne	2	145	0	To		1	
20200805	Anne	2	145	0	Dc		0	
20200805	Anne	2	145	0	Hs		0	
20200805	Anne	2	145	0	As		0	
20200805	Anne	2	145	0	Sp	1	6	
20200805	Anne	2	145	0	Pg		0	
20200805	Anne	2	145	0	Ra		0	
20200805	Anne	2	145	0	Pm		0	
20200805	Anne	2	145	0	Ga	1	16	
20200805	Anne	2	146	1	Ga		100	
20200805	Anne	2	147	0	Hp	1	15	
20200805	Anne	2	147	0	Be		0	
20200805	Anne	2	147	0	Ao	1	0	
20200805	Anne	2	147	0	Dg	1	3	
20200805	Anne	2	147	0	Fr		0	
20200805	Anne	2	147	0	Hl		0	
20200805	Anne	2	147	0	Lp		0	
20200805	Anne	2	147	0	Pt		0	
20200805	Anne	2	147	0	Am		0	
20200805	Anne	2	147	0	Cj		3	
20200805	Anne	2	147	0	Cb	1	60	
20200805	Anne	2	147	0	To		0	
20200805	Anne	2	147	0	Dc		0	
20200805	Anne	2	147	0	Hs		0	
20200805	Anne	2	147	0	As		0	
20200805	Anne	2	147	0	Sp	1	8	
20200805	Anne	2	147	0	Pg	1	1	
20200805	Anne	2	147	0	Ra	1	0	
20200805	Anne	2	147	0	Pm		0	
20200805	Anne	2	147	0	Ga	1	8	
20200805	Anne	2	148	1	Be		75	
20200805	Anne	2	149	1	Hp		20	
20200805	Anne	2	149	1	Dc		0	
20200805	Anne	2	149	1	Sp		80	
20200805	Anne	2	149	1	Pg		4	
20200805	Anne	2	150	1	Be		2	
20200805	Anne	2	150	1	Ao		1	
20200805	Anne	2	150	1	Am		40	
20200805	Anne	2	150	1	Cj		35	
20200805	Anne	2	150	1	Dc		0	
20200805	Anne	2	150	1	Sp		10	
20200805	Anne	2	150	1	Pg		3	
20200805	Anne	2	150	1	Pm		3	
20200805	Anne	2	151	0	Hp		1	
20200805	Anne	2	151	0	Be		0	
20200805	Anne	2	151	0	Ao		0	
20200805	Anne	2	151	0	Dg		0	
20200805	Anne	2	151	0	Fr		1	
20200805	Anne	2	151	0	Hl		0	
20200805	Anne	2	151	0	Lp	1	0	
20200805	Anne	2	151	0	Pt		0	
20200805	Anne	2	151	0	Am	1	98	
20200805	Anne	2	151	0	Cj		0	
20200805	Anne	2	151	0	Cb		0	
20200805	Anne	2	151	0	To	1	1	
20200805	Anne	2	151	0	Dc	1	1	
20200805	Anne	2	151	0	Hs		0	
20200805	Anne	2	151	0	As		0	
20200805	Anne	2	151	0	Sp		0	
20200805	Anne	2	151	0	Pg		0	
20200805	Anne	2	151	0	Ra		0	
20200805	Anne	2	151	0	Pm		0	
20200805	Anne	2	151	0	Ga		0	
20200805	Anne	2	152	1	Fr		2	
20200805	Anne	2	152	1	Pt		1	
20200805	Anne	2	152	1	Sp		98	
20200805	Anne	2	152	1	Ra		0	
20200805	Anne	2	153	0	Hp	1	18	
20200805	Anne	2	153	0	Be	1	8	
20200805	Anne	2	153	0	Ao		0	
20200805	Anne	2	153	0	Dg		0	
20200805	Anne	2	153	0	Fr		0	
20200805	Anne	2	153	0	Hl		0	
20200805	Anne	2	153	0	Lp		0	
20200805	Anne	2	153	0	Pt		0	
20200805	Anne	2	153	0	Am	1	40	
20200805	Anne	2	153	0	Cj	1	1	
20200805	Anne	2	153	0	Cb		0	
20200805	Anne	2	153	0	To		0	
20200805	Anne	2	153	0	Dc	1	0	
20200805	Anne	2	153	0	Hs		0	
20200805	Anne	2	153	0	As		0	
20200805	Anne	2	153	0	Sp	1	18	
20200805	Anne	2	153	0	Pg	1	4	
20200805	Anne	2	153	0	Ra		0	
20200805	Anne	2	153	0	Pm	1	15	
20200805	Anne	2	153	0	Ga		0	
20200805	Anne	2	154	0	Hp		10	
20200805	Anne	2	154	0	Be		0	
20200805	Anne	2	154	0	Ao		0	
20200805	Anne	2	154	0	Dg	1	30	
20200805	Anne	2	154	0	Fr		0	
20200805	Anne	2	154	0	Hl	1	3	
20200805	Anne	2	154	0	Lp	1	20	
20200805	Anne	2	154	0	Pt	1	4	
20200805	Anne	2	154	0	Am		1	
20200805	Anne	2	154	0	Cj		7	
20200805	Anne	2	154	0	Cb		0	
20200805	Anne	2	154	0	To	1	1	
20200805	Anne	2	154	0	Dc		1	
20200805	Anne	2	154	0	Hs	1	0	
20200805	Anne	2	154	0	As	1	0	
20200805	Anne	2	154	0	Sp		0	
20200805	Anne	2	154	0	Pg		0	
20200805	Anne	2	154	0	Ra		0	
20200805	Anne	2	154	0	Pm		4	
20200805	Anne	2	154	0	Ga	1	8	
20200806	Anne	2	155	1	Hp		30	
20200806	Anne	2	155	1	Be		3	
20200806	Anne	2	155	1	Ao		1	
20200806	Anne	2	155	1	Fr		2	
20200806	Anne	2	155	1	Am		30	
20200806	Anne	2	155	1	Dc		1	
20200806	Anne	2	155	1	Sp		20	
20200806	Anne	2	155	1	Pm		20	
20200806	Anne	2	156	1	Hs		30	
20200806	Anne	2	157	1	Hp		12	
20200806	Anne	2	157	1	Ao		1	
20200806	Anne	2	157	1	Fr		1	
20200806	Anne	2	157	1	Am		75	
20200806	Anne	2	158	20sp	Hp		12	
20200806	Anne	2	158	20sp	Be		0	
20200806	Anne	2	158	20sp	Ao		0	
20200806	Anne	2	158	20sp	Dg		10	
20200806	Anne	2	158	20sp	Fr		0	
20200806	Anne	2	158	20sp	Hl		1	
20200806	Anne	2	158	20sp	Lp		5	
20200806	Anne	2	158	20sp	Pt		0.5	
20200806	Anne	2	158	20sp	Am		25	
20200806	Anne	2	158	20sp	Cj		35	
20200806	Anne	2	158	20sp	Cb		2	
20200806	Anne	2	158	20sp	To		0	
20200806	Anne	2	158	20sp	Dc		0	
20200806	Anne	2	158	20sp	Hs		0	
20200806	Anne	2	158	20sp	As		0	
20200806	Anne	2	158	20sp	Sp		0	
20200806	Anne	2	158	20sp	Pg		0	
20200806	Anne	2	158	20sp	Ra		0	
20200806	Anne	2	158	20sp	Pm		1	
20200806	Anne	2	158	20sp	Ga		1	
20200806	Anne	2	159	1	Dg		15	
20200806	Anne	2	159	1	Lp		70	
20200806	Anne	2	159	1	Pt		0.5	
20200806	Anne	2	159	1	Hs		0	
20200806	Anne	2	160	0	Hp	1	10	
20200806	Anne	2	160	0	Be		0	
20200806	Anne	2	160	0	Ao		0	
20200806	Anne	2	160	0	Dg		0	
20200806	Anne	2	160	0	Fr	1	1	
20200806	Anne	2	160	0	Hl		0	
20200806	Anne	2	160	0	Lp		1	
20200806	Anne	2	160	0	Pt		0	
20200806	Anne	2	160	0	Am	1	15	
20200806	Anne	2	160	0	Cj	1	70	
20200806	Anne	2	160	0	Cb		0	
20200806	Anne	2	160	0	To		1	
20200806	Anne	2	160	0	Dc		0	
20200806	Anne	2	160	0	Hs		0	
20200806	Anne	2	160	0	As		0	
20200806	Anne	2	160	0	Sp		0	
20200806	Anne	2	160	0	Pg		0	
20200806	Anne	2	160	0	Ra		0	
20200806	Anne	2	160	0	Pm		0	
20200806	Anne	2	160	0	Ga		0	
20200806	Anne	2	161	0	Hp		5	
20200806	Anne	2	161	0	Be		0	
20200806	Anne	2	161	0	Ao		0	
20200806	Anne	2	161	0	Dg	1	5	
20200806	Anne	2	161	0	Fr		0	
20200806	Anne	2	161	0	Hl	1	5	
20200806	Anne	2	161	0	Lp	1	1	
20200806	Anne	2	161	0	Pt		0	
20200806	Anne	2	161	0	Am		0	
20200806	Anne	2	161	0	Cj		7	
20200806	Anne	2	161	0	Cb	1	15	
20200806	Anne	2	161	0	To	1	1	
20200806	Anne	2	161	0	Dc		2	
20200806	Anne	2	161	0	Hs	1	0	
20200806	Anne	2	161	0	As	1	0	
20200806	Anne	2	161	0	Sp		0	
20200806	Anne	2	161	0	Pg		0	
20200806	Anne	2	161	0	Ra		0	
20200806	Anne	2	161	0	Pm		1	
20200806	Anne	2	161	0	Ga	1	40	
20200806	Anne	2	162	0	Hp	1	18	
20200806	Anne	2	162	0	Be	1	2	
20200806	Anne	2	162	0	Ao	1	1	
20200806	Anne	2	162	0	Dg		0	
20200806	Anne	2	162	0	Fr	1	1	
20200806	Anne	2	162	0	Hl		0	
20200806	Anne	2	162	0	Lp		0	
20200806	Anne	2	162	0	Pt		0	
20200806	Anne	2	162	0	Am	1	60	
20200806	Anne	2	162	0	Cj		0	
20200806	Anne	2	162	0	Cb		0	
20200806	Anne	2	162	0	To		0	
20200806	Anne	2	162	0	Dc		0	
20200806	Anne	2	162	0	Hs		0	
20200806	Anne	2	162	0	As		0	
20200806	Anne	2	162	0	Sp	1	25	
20200806	Anne	2	162	0	Pg	1	1	
20200806	Anne	2	162	0	Ra		0	
20200806	Anne	2	162	0	Pm	1	2	
20200806	Anne	2	162	0	Ga		0	
20200806	Anne	2	163	0	Hp	1	30	
20200806	Anne	2	163	0	Be		0	
20200806	Anne	2	163	0	Ao		0	
20200806	Anne	2	163	0	Dg	1	7	
20200806	Anne	2	163	0	Fr		0	
20200806	Anne	2	163	0	Hl	1	5	
20200806	Anne	2	163	0	Lp	1	1	
20200806	Anne	2	163	0	Pt		0	
20200806	Anne	2	163	0	Am		0	
20200806	Anne	2	163	0	Cj		3	
20200806	Anne	2	163	0	Cb		0	
20200806	Anne	2	163	0	To		0	
20200806	Anne	2	163	0	Dc	1	1	
20200806	Anne	2	163	0	Hs		0	
20200806	Anne	2	163	0	As		0	
20200806	Anne	2	163	0	Sp		0	
20200806	Anne	2	163	0	Pg	1	8	
20200806	Anne	2	163	0	Ra		0	
20200806	Anne	2	163	0	Pm	1	10	
20200806	Anne	2	163	0	Ga	1	45	
20200806	Anne	2	164	1	Pm		98	
20200806	Anne	2	165	0	Hp		0	
20200806	Anne	2	165	0	Be		0	
20200806	Anne	2	165	0	Ao		0	
20200806	Anne	2	165	0	Dg	1	75	
20200806	Anne	2	165	0	Fr		0	
20200806	Anne	2	165	0	Hl	1	15	
20200806	Anne	2	165	0	Lp		0	
20200806	Anne	2	165	0	Pt	1	1	
20200806	Anne	2	165	0	Am		0	
20200806	Anne	2	165	0	Cj		1	
20200806	Anne	2	165	0	Cb		0	
20200806	Anne	2	165	0	To		0	
20200806	Anne	2	165	0	Dc		1	
20200806	Anne	2	165	0	Hs	1	0	
20200806	Anne	2	165	0	As		0	
20200806	Anne	2	165	0	Sp		1	
20200806	Anne	2	165	0	Pg		0	
20200806	Anne	2	165	0	Ra		0	
20200806	Anne	2	165	0	Pm		1	
20200806	Anne	2	165	0	Ga		1	
20200806	Anne	2	166	20sp	Hp		20	
20200806	Anne	2	166	20sp	Be		5	
20200806	Anne	2	166	20sp	Ao		0	
20200806	Anne	2	166	20sp	Dg		1	
20200806	Anne	2	166	20sp	Fr		0	
20200806	Anne	2	166	20sp	Hl		1	
20200806	Anne	2	166	20sp	Lp		1	
20200806	Anne	2	166	20sp	Pt		0	
20200806	Anne	2	166	20sp	Am		15	
20200806	Anne	2	166	20sp	Cj		25	
20200806	Anne	2	166	20sp	Cb		2	
20200806	Anne	2	166	20sp	To		0	
20200806	Anne	2	166	20sp	Dc		0	
20200806	Anne	2	166	20sp	Hs		0	
20200806	Anne	2	166	20sp	As		0	
20200806	Anne	2	166	20sp	Sp		25	
20200806	Anne	2	166	20sp	Pg		2	
20200806	Anne	2	166	20sp	Ra		0	
20200806	Anne	2	166	20sp	Pm		10	
20200806	Anne	2	166	20sp	Ga		1	
20200805	Anne	2	167	1	Ra		12	
20200805	Anne	2	168	0	Hp		0	
20200805	Anne	2	168	0	Be		0	
20200805	Anne	2	168	0	Ao	1	10	
20200805	Anne	2	168	0	Dg	1	50	
20200805	Anne	2	168	0	Fr		0	
20200805	Anne	2	168	0	Hl		0	
20200805	Anne	2	168	0	Lp		0	
20200805	Anne	2	168	0	Pt		0	
20200805	Anne	2	168	0	Am		0	
20200805	Anne	2	168	0	Cj		10	
20200805	Anne	2	168	0	Cb		0	
20200805	Anne	2	168	0	To	1	1	
20200805	Anne	2	168	0	Dc	1	5	
20200805	Anne	2	168	0	Hs		0	
20200805	Anne	2	168	0	As		0	
20200805	Anne	2	168	0	Sp		2	
20200805	Anne	2	168	0	Pg		0	
20200805	Anne	2	168	0	Ra		0	
20200805	Anne	2	168	0	Pm		6	
20200805	Anne	2	168	0	Ga		10	
20200730	Cecile	3	169	1	Dg		70	
20200730	Cecile	3	170	0	Hp		0	
20200730	Cecile	3	170	0	Be		0	
20200730	Cecile	3	170	0	Ao	1	0	
20200730	Cecile	3	170	0	Dg		0.5	
20200730	Cecile	3	170	0	Fr		0	
20200730	Cecile	3	170	0	Hl		0	
20200730	Cecile	3	170	0	Lp		0	
20200730	Cecile	3	170	0	Pt		0	
20200730	Cecile	3	170	0	Am	1	20	
20200730	Cecile	3	170	0	Cj		0	
20200730	Cecile	3	170	0	Cb	1	12	
20200730	Cecile	3	170	0	To		0.5	
20200730	Cecile	3	170	0	Dc		0	
20200730	Cecile	3	170	0	Hs	1	0	
20200730	Cecile	3	170	0	As	1	0	
20200730	Cecile	3	170	0	Sp	1	60	
20200730	Cecile	3	170	0	Pg		0	
20200730	Cecile	3	170	0	Ra		0	
20200730	Cecile	3	170	0	Pm	1	8	
20200730	Cecile	3	170	0	Ga	1	25	
20200730	Cecile	3	171	20sp	Hp		1	
20200730	Cecile	3	171	20sp	Be		0.5	
20200730	Cecile	3	171	20sp	Ao		0	
20200730	Cecile	3	171	20sp	Dg		0.5	
20200730	Cecile	3	171	20sp	Fr		0.5	
20200730	Cecile	3	171	20sp	Hl		0.5	
20200730	Cecile	3	171	20sp	Lp		0.5	
20200730	Cecile	3	171	20sp	Pt		0.5	
20200730	Cecile	3	171	20sp	Am		15	
20200730	Cecile	3	171	20sp	Cj		30	
20200730	Cecile	3	171	20sp	Cb		1	
20200730	Cecile	3	171	20sp	To		1	
20200730	Cecile	3	171	20sp	Dc		3	
20200730	Cecile	3	171	20sp	Hs		0	
20200730	Cecile	3	171	20sp	As		0.5	
20200730	Cecile	3	171	20sp	Sp		20	
20200730	Cecile	3	171	20sp	Pg		12	
20200730	Cecile	3	171	20sp	Ra		0	
20200730	Cecile	3	171	20sp	Pm		5	
20200730	Cecile	3	171	20sp	Ga		2	
20200804	Cecile	3	172	1	Hp		80	
20200804	Cecile	3	172	1	Lp		2	
20200804	Cecile	3	172	1	Cb		7	
20200804	Cecile	3	172	1	Pg		1	
20200804	Cecile	3	173	0	Hp		0.5	
20200804	Cecile	3	173	0	Be		0	
20200804	Cecile	3	173	0	Ao	1	0.5	
20200804	Cecile	3	173	0	Dg		0	
20200804	Cecile	3	173	0	Fr		0.5	
20200804	Cecile	3	173	0	Hl		0.5	
20200804	Cecile	3	173	0	Lp		0	
20200804	Cecile	3	173	0	Pt		0	
20200804	Cecile	3	173	0	Am	1	75	
20200804	Cecile	3	173	0	Cj		0	
20200804	Cecile	3	173	0	Cb		0	
20200804	Cecile	3	173	0	To		0	
20200804	Cecile	3	173	0	Dc	1	0	
20200804	Cecile	3	173	0	Hs		0	
20200804	Cecile	3	173	0	As		0	
20200804	Cecile	3	173	0	Sp		0	
20200804	Cecile	3	173	0	Pg		0	
20200804	Cecile	3	173	0	Ra		0	
20200804	Cecile	3	173	0	Pm	1	10	
20200804	Cecile	3	173	0	Ga		0.5	
20200804	Cecile	3	174	1	Hp		2	
20200804	Cecile	3	174	1	Be		0.5	
20200804	Cecile	3	174	1	Ao		0	
20200804	Cecile	3	174	1	Fr		1	
20200804	Cecile	3	174	1	Am		25	
20200804	Cecile	3	174	1	Cj		60	
20200804	Cecile	3	174	1	Dc		0	
20200804	Cecile	3	174	1	Pm		15	
20200804	Cecile	3	175	0	Hp		0.5	
20200804	Cecile	3	175	0	Be		0	
20200804	Cecile	3	175	0	Ao	1	0	
20200804	Cecile	3	175	0	Dg		0.5	
20200804	Cecile	3	175	0	Fr		0.5	
20200804	Cecile	3	175	0	Hl		0	
20200804	Cecile	3	175	0	Lp		0	
20200804	Cecile	3	175	0	Pt		0	
20200804	Cecile	3	175	0	Am		0	
20200804	Cecile	3	175	0	Cj	1	40	
20200804	Cecile	3	175	0	Cb		0	
20200804	Cecile	3	175	0	To		0	
20200804	Cecile	3	175	0	Dc	1	1	
20200804	Cecile	3	175	0	Hs		0	
20200804	Cecile	3	175	0	As		0	
20200804	Cecile	3	175	0	Sp	1	85	
20200804	Cecile	3	175	0	Pg		0	
20200804	Cecile	3	175	0	Ra		0	
20200804	Cecile	3	175	0	Pm		0	
20200804	Cecile	3	175	0	Ga		0.5	
20200804	Cecile	3	176	1	Dc		90	
20200804	Cecile	3	177	0	Hp		0	
20200804	Cecile	3	177	0	Be		0	
20200804	Cecile	3	177	0	Ao		0	
20200804	Cecile	3	177	0	Dg	1	5	
20200804	Cecile	3	177	0	Fr		0	
20200804	Cecile	3	177	0	Hl	1	15	
20200804	Cecile	3	177	0	Lp	1	0	
20200804	Cecile	3	177	0	Pt		0	
20200804	Cecile	3	177	0	Am		0	
20200804	Cecile	3	177	0	Cj		0	
20200804	Cecile	3	177	0	Cb	1	0	
20200804	Cecile	3	177	0	To	1	1	
20200804	Cecile	3	177	0	Dc		0	
20200804	Cecile	3	177	0	Hs	1	0	
20200804	Cecile	3	177	0	As	1	0	
20200804	Cecile	3	177	0	Sp		0.5	
20200804	Cecile	3	177	0	Pg		0	
20200804	Cecile	3	177	0	Ra		0	
20200804	Cecile	3	177	0	Pm		0	
20200804	Cecile	3	177	0	Ga	1	85	
20200804	Cecile	3	178	1	Pm		97	
20200804	Cecile	3	179	0	Hp		0	
20200804	Cecile	3	179	0	Be		0	
20200804	Cecile	3	179	0	Ao	1	1	
20200804	Cecile	3	179	0	Dg	1	70	
20200804	Cecile	3	179	0	Fr		0	
20200804	Cecile	3	179	0	Hl		0	
20200804	Cecile	3	179	0	Lp		0	
20200804	Cecile	3	179	0	Pt		0	
20200804	Cecile	3	179	0	Am		0	
20200804	Cecile	3	179	0	Cj		0	
20200804	Cecile	3	179	0	Cb		0	
20200804	Cecile	3	179	0	To	1	0	
20200804	Cecile	3	179	0	Dc	1	4	
20200804	Cecile	3	179	0	Hs		0	
20200804	Cecile	3	179	0	As		0	
20200804	Cecile	3	179	0	Sp		0	
20200804	Cecile	3	179	0	Pg		0.5	
20200804	Cecile	3	179	0	Ra		0.5	
20200804	Cecile	3	179	0	Pm		3	
20200804	Cecile	3	179	0	Ga		2	
20200804	Cecile	3	180	1	Hp		10	
20200804	Cecile	3	180	1	Be		0	
20200804	Cecile	3	180	1	Ao		0	
20200804	Cecile	3	180	1	Fr		2	
20200804	Cecile	3	180	1	Am		20	
20200804	Cecile	3	180	1	Dc		0	
20200804	Cecile	3	180	1	Sp		70	
20200804	Cecile	3	180	1	Pm		4	
20200804	Cecile	3	181	1	Hp		40	
20200804	Cecile	3	181	1	Dc		0	
20200804	Cecile	3	181	1	Sp		65	
20200804	Cecile	3	181	1	Pg		3	
20200804	Cecile	3	182	1	Ga		100	
20200805	Cecile	3	183	1	Dg		8	
20200805	Cecile	3	183	1	Hl		52	
20200805	Cecile	3	183	1	Lp		10	
20200805	Cecile	3	183	1	Pt		1	
20200805	Cecile	3	183	1	Cb		15	
20200805	Cecile	3	183	1	To		20	
20200805	Cecile	3	183	1	Hs		0.5	
20200805	Cecile	3	183	1	As		0	
